,scaffold,scaffold_fold
4971,O=C(c1ccccc1)c1ccc(Oc2cccc(-c3ccccc3)c2)cc1,9
4972,O=C(c1ccccc1)c1ccc(Oc2cccc(-c3ccccc3)c2)cc1,9
4973,O=C(c1ccccc1)c1ccc(C(=O)c2ccc(Oc3cccc(-c4ccccc4)c3)cc2)cc1,4
4974,O=C(c1ccccc1)c1ccc(C(=O)c2ccc(Oc3cccc(-c4ccccc4)c3)cc2)cc1,4
4975,O=C(c1ccccc1)c1ccc(C(=O)c2ccc(Oc3cccc(-c4ccccc4)c3)cc2)cc1,4
4976,O=C(c1ccccc1)c1ccc(-c2ccc(C(=O)c3ccc(Oc4cccc(-c5ccccc5)c4)cc3)cc2)cc1,4
4977,O=C(c1ccccc1)c1ccc(-c2ccc(C(=O)c3ccc(Oc4cccc(-c5ccccc5)c4)cc3)cc2)cc1,4
4978,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccc(Oc3ccccc3)cc2)c1,4
4979,O=C(Nc1ccccc1)c1ccc(Oc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5cccc(-c6ccccc6)c5)cc4)cc3)c(-c3ccccc3)c2)cc1,7
4980,O=S(=O)(c1ccccc1)c1ccccc1,5
4981,O=S(=O)(c1ccccc1)c1ccc(OCCCOc2ccc(Cc3ccccc3)cc2)cc1,4
4982,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
4983,O=C(Nc1ccc(-c2ccccc2)cc1)c1cccc(C(=O)Nc2ccc(-c3ccc(Oc4ccc(Cc5ccccc5)cc4)cc3)cc2)c1,9
4984,O=C(Oc1ccc(-c2cccc(-c3ccccc3)c2)cc1)c1ccccc1,2
4985,c1ccc(Cc2ccc(Oc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,9
4986,c1ccccc1,1
4987,c1ccc(Cc2ccccc2)cc1,2
4988,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1,3
4989,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccc(OCCCCCCCCCCOc2ccccc2)cc1,2
4990,c1ccc(C2(c3ccccc3)CC3CCC2C3)cc1,3
4991,O=S(=O)(c1ccccc1)c1ccccc1,5
4992,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,5
4993,c1ccccc1,1
4994,c1ccccc1,1
4995,c1ccccc1,1
4996,c1ccccc1,1
4997,c1ccccc1,1
4998,c1ccccc1,1
4999,c1ccc(-c2ccccc2)cc1,8
5000,O=C(c1ccccc1)c1ccccc1,4
5001,c1ccc(Cc2ccccc2)cc1,2
5002,c1ccc(Cc2ccccc2)cc1,2
5003,c1ccc(Cc2ccccc2)cc1,2
5004,c1ccc(Cc2ccccc2)cc1,2
5005,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1,3
5006,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1,3
5007,c1ccc(Cc2ccccc2)cc1,2
5008,c1ccc(Cc2ccc(OCCCOc3ccc(Cc4ccccc4)cc3)cc2)cc1,5
5009,O=C(Oc1ccc(C2(c3ccccc3)CCC3CCCCC3C2)cc1)c1ccccc1,5
5010,O=C(c1ccccc1)c1cccc(C(=O)c2ccc(Oc3ccc(C4(c5ccccc5)CCC5CCCCC5C4)cc3)cc2)c1,8
5011,O=C(c1ccccc1)c1ccc(Oc2ccc(C3(c4ccccc4)CCC4CCCCC4C3)cc2)cc1,3
5012,O=C(c1ccccc1)c1cccc(C(=O)c2ccc(Oc3ccc(C4(c5ccccc5)c5ccccc5-c5ccccc54)cc3)cc2)c1,4
5013,O=S(=O)(c1ccccc1)c1ccccc1,5
5014,O=S(=O)(c1ccccc1)c1ccc(OCCCOc2ccc(Cc3ccccc3)cc2)cc1,4
5015,c1ccc(-c2ccccc2)cc1,8
5016,c1ccc(-c2ccccc2)cc1,8
5017,O=C(c1ccccc1)c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,4
5018,c1ccccc1,1
5019,C=C(c1ccccc1)c1ccccc1,8
5020,c1ccc(Cc2ccccc2)cc1,2
5021,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccc(OCCCCCCCCCCOc2ccccc2)cc1,2
5022,c1ccc(Cc2ccccc2)cc1,2
5023,c1ccc(Cc2ccccc2)cc1,2
5024,c1ccc(C2(c3ccccc3)CC3CC2C2CCCC32)cc1,2
5025,c1ccccc1,1
5026,C(=C/c1ccc(/C=C/c2ccccc2)cc1)\c1ccccc1,7
5027,C(=C/c1ccc(/C=C/c2ccccc2)cc1)\c1ccccc1,7
5028,C(=C/c1ccc(/C=C/c2ccccc2)cc1)\c1ccccc1,7
5029,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1,4
5030,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,6
5031,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,6
5032,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,6
5033,c1ccc(-c2ccccc2)cc1,8
5034,c1ccc(-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1,8
5035,c1ccc(-c2cccc(-c3cccc4ccccc34)c2)cc1,8
5036,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,3
5037,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,3
5038,c1ccc(-c2cc(Cc3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc(-c3ccccc3)c2)cc1,8
5039,c1ccc(-c2cc(Cc3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc(-c3ccccc3)c2)cc1,8
5040,c1ccc(-c2cc(-c3ccccc3)cc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,6
5041,O=C(Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccccc5)cc4)CCCCC3)cc2)cc1,5
5042,O=C(Nc1ccccc1)c1cc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc(C(=O)Nc2ccc(Oc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)cc2)c1,5
5043,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5044,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5045,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5046,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5047,O=C(OC(=O)c1ccccc1OC(=O)c1ccccc1)c1ccccc1,9
5048,O=S(=O)(c1ccccc1)c1ccc(Oc2ccccc2)cc1,9
5049,O=C(c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1)c1cccc2ccccc12,3
5050,O=C(c1ccc(Oc2ccc(C3(c4ccccc4)c4ccccc4-c4ccccc43)cc2)cc1)c1cccc2ccccc12,2
5051,C(=Cc1cccc2ccccc12)c1ccc(C=Cc2cccc3ccccc23)cc1,4
5052,C(=Cc1cccc2ccccc12)c1ccc(C=Cc2cccc3ccccc23)cc1,4
5053,O=C(Oc1cccc2ccccc12)c1ccc(Oc2ccccc2)cc1,9
5054,c1ccc2c(-c3cccc4ccccc34)cccc2c1,8
5055,c1ccc2c(-c3cccc4ccccc34)cccc2c1,8
5056,c1ccc2c(-c3cccc4ccccc34)cccc2c1,8
5057,c1ccc2c(-c3cccc4ccccc34)cccc2c1,8
5058,c1ccc2c(-c3c(Oc4ccc(-c5cccc6ccccc56)c5ccccc45)ccc4ccccc34)cccc2c1,9
5059,c1ccc(Oc2ccc(-c3cccc4ccccc34)c3ccccc23)cc1,9
5060,c1ccc(Oc2cccc(Oc3ccc(Oc4ccc(-c5cccc6ccccc56)c5ccccc45)cc3)c2)cc1,3
5061,c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cccc6ccccc56)c5ccccc45)cc3)cc2)cc1,4
5062,O=S(=O)(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(Oc3ccc(-c4cccc5ccccc45)c4ccccc34)cc2)cc1,4
5063,c1ccc2c(OC3CCC3)cccc2c1,3
5064,O=C(NCCOc1cccc2ccccc12)c1ccccc1,5
5065,O=C(Oc1ccc2ccccc2c1)c1ccc(Oc2ccccc2)cc1,8
5066,O=C(NCCOc1ccc2ccccc2c1)c1ccccc1,2
5067,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccc(Oc3ccc4ccccc4c3)cc2)c1,3
5068,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccc(Oc3ccc4ccccc4c3)cc2)c1,3
5069,O=C(Nc1ccccc1)c1ccc(Cc2ccc(C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)cc2)cc1,5
5070,O=C(Nc1ccccc1)c1ccc(Oc2ccccc2Oc2ccc(C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)cc2)cc1,7
5071,O=C(Nc1ccccc1)c1ccc(Oc2cccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc6ccccc6c5)cc4)cc3)c2)cc1,8
5072,O=C(Nc1ccccc1)c1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)cc2)cc1,3
5073,O=C(Nc1ccccc1)c1ccc(Oc2ccc(Cc3cccc(Cc4ccc(Oc5ccc(C(=O)Nc6ccc(Oc7ccc8ccccc8c7)cc6)cc5)cc4)c3)cc2)cc1,6
5074,O=C(Nc1ccccc1)c1ccc(Oc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc6ccccc6c5)cc4)cc3)cc2)cc1,7
5075,O=C(Nc1ccccc1)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(Oc6ccc7ccccc7c6)cc5)cc4)cc3)cc2)cc1,7
5076,O=C(Nc1ccccc1)c1ccc(S(=O)(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)cc2)cc1,5
5077,O=C(Oc1ccccc1)c1ccccc1,5
5078,c1ccccc1,1
5079,O=C(Oc1ccccc1)c1ccc(C=Nc2ccc(OCCCCCCOc3ccc(N=Cc4ccccc4)cc3)cc2)cc1,4
5080,O=C(Oc1ccc(OC(=O)c2ccccc2)cc1)c1ccccc1,2
5081,O=C(Oc1ccc(N=Nc2ccccc2)cc1)c1cccc(Oc2ccc(Cc3ccccc3)cc2)c1,8
5082,c1ccc(Cc2ccccc2)cc1,2
5083,c1ccc(Cc2ccccc2)cc1,2
5084,O=C(Nc1ccc(NC(=O)c2ccccc2)cc1)c1ccccc1,7
5085,O=C(c1ccccc1)c1ccccc1-c1cc(Oc2ccc(Cc3ccccc3)cc2)ccc1C(=O)c1ccccc1,2
5086,O=C(c1ccccc1)c1ccccc1-c1cc(Oc2ccc(-c3ccccc3)cc2)ccc1C(=O)c1ccccc1,4
5087,c1ccc(C(c2ccccc2)c2ccccc2)cc1,8
5088,c1ccc(CCc2ccccc2)cc1,8
5089,c1ccc(CCc2ccccc2)cc1,8
5090,c1ccc(CCc2ccccc2)cc1,8
5091,c1ccc(CCc2ccccc2)cc1,8
5092,c1ccc(CCc2ccccc2)cc1,8
5093,c1ccc(CCc2ccccc2)cc1,8
5094,C(=Nc1ccccc1)c1ccc(C=Nc2ccccc2)cc1,5
5095,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5096,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5097,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5098,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5099,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5100,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5101,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5102,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5103,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1,4
5104,O=C(OCCNc1ccc(N=Nc2ccccc2)cc1)c1cccc(OC(=O)c2ccccc2)c1,3
5105,O=C(Oc1ccccc1)c1ccccc1,5
5106,O=C(Oc1ccccc1)c1ccccc1,5
5107,O=C(Oc1ccccc1)c1ccccc1,5
5108,O=C(Oc1ccccc1)c1ccccc1,5
5109,O=C(Oc1ccccc1)c1ccccc1,5
5110,O=C(Oc1ccccc1)c1ccccc1,5
5111,c1ccc(Cc2ccc(Oc3ccccc3)cc2)cc1,5
5112,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5113,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5114,O=C(OC(=O)c1ccccc1)c1ccccc1,7
5115,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,8
5116,O=C(c1ccccc1)c1ccccc1,4
5117,O=C(c1ccccc1)c1ccc(Oc2ccc(C(=O)c3ccccc3)cc2)cc1,7
5118,O=C(Oc1cccc(CCCc2ccccc2)c1)c1cccc(CCCc2ccccc2)c1,8
5119,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,5
5120,O=C(Nc1ccccc1)C(=O)Nc1cccc(OCCCOc2ccc(Cc3ccccc3)cc2)c1,4
5121,O=C(CCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,8
5122,O=C(CCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,9
5123,O=C(CCCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,3
5124,O=C(CCCCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,4
5125,O=C(Cc1cccc(CC(=O)Nc2cccc(OCCCOc3ccc(Cc4ccccc4)cc3)c2)c1)Nc1ccccc1,2
5126,O=C(Nc1cc(C(=O)Nc2ccccc2)cc(C(=O)Nc2ccccc2)c1)c1ccccc1,6
5127,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1,6
5128,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1,6
5129,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1,6
5130,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1,6
5131,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc2)c1,8
5132,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,6
5133,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,6
5134,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,6
5135,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,6
5136,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,6
5137,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,5
5138,O=C(Nc1ccccc1)c1ccc([SiH2]c2ccccc2)cc1,7
5139,c1ccccc1,1
5140,O=C(Oc1ccccc1)Oc1ccc(Cc2ccccc2)cc1,7
5141,O=C(Oc1ccccc1)c1ccccc1,5
5142,O=C(Oc1ccccc1)c1ccccc1,5
5143,O=C(Oc1ccccc1)c1ccc(OC(=O)c2cccc(C(=O)Oc3ccccc3)c2)cc1,5
5144,O=C(Oc1ccccc1)c1ccc(Oc2ccccc2)cc1,9
5145,O=C(Oc1ccccc1)c1ccc([SiH2]c2ccccc2)cc1,7
5146,O=S(=O)(c1ccccc1)c1ccc(OCCCOc2ccccc2)cc1,5
5147,O=C(Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5cccc(Oc6ccccc6)c5)cc4)cc3)cc2)cc1)c1ccccc1,9
5148,O=C(Nc1ccccc1)c1cccc(Oc2cccc(C(=O)Nc3cccc(Oc4ccccc4)c3)c2)c1,3
5149,O=C(Nc1ccccc1)c1cccc(Oc2cccc(Oc3cccc(C(=O)Nc4cccc(Oc5ccccc5)c4)c3)c2)c1,4
5150,O=C(Oc1cccc(OC(=O)c2ccc(Oc3ccccc3)cc2)c1)c1ccccc1,2
5151,O=C(c1ccccc1)c1ccc(Oc2ccccc2)cc1,8
5152,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1cccc(C(=O)Nc2ccc(C(=O)c3ccc(Oc4ccccc4)cc3)cc2)c1,7
5153,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccc(C(=O)Nc2ccc(C(=O)c3ccc(Oc4ccccc4)cc3)cc2)cc1,2
5154,O=C(c1ccccc1)c1ccc(P(=O)(c2ccccc2)c2ccc(C(=O)c3ccc(Oc4ccccc4)cc3)cc2)cc1,2
5155,O=C(Nc1ccccc1)c1ccc(-c2ccc(C(=O)Nc3ccc(Oc4ccccc4)cc3)cc2)cc1,2
5156,O=C(Nc1cc(C(=O)Nc2ccccc2)cc(C(=O)Nc2ccc(Oc3ccccc3)cc2)c1)c1ccccc1,7
5157,O=S(=O)(c1ccc(Oc2ccc(Oc3ccccc3)cc2)cc1)c1ccc(Oc2ccc(Oc3cccc(Oc4ccc(-c5ccccc5)cc4)c3)cc2)cc1,9
5158,O=C(Oc1cccc(Oc2ccc(Oc3ccccc3)cc2)c1)c1ccccc1,8
5159,c1ccc(C2CCc3ccccc32)cc1,8
5160,O=C(Oc1ccc(C2CCc3ccccc32)cc1)c1ccccc1,5
5161,O=C(Oc1ccc2c(c1)C1(CCc3ccccc31)CC2)c1ccccc1,5
5162,c1ccc2ccccc2c1,9
5163,O=C(Oc1ccc2ccccc2c1)c1ccc(-c2ccccc2)cc1-c1ccccc1,8
5164,O=C(c1ccccc1)c1ccc(Oc2ccc3ccccc3c2)cc1,4
5165,O=S(=O)(c1ccccc1)c1ccc(Oc2ccc3ccccc3c2)cc1,2
5166,O=C(c1ccccc1)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc5ccccc5c4)cc3)cc2)cc1,7
5167,O=C(Oc1ccc2ccccc2c1)c1ccc(Oc2ccccc2)cc1,8
5168,O=C(NCCOc1ccc2ccccc2c1)c1ccccc1,2
5169,O=C(NCCOc1ccc2ccccc2c1)c1ccccc1,2
5170,O=C(Nc1ccc(Oc2cccc(NC(=O)c3ccc(Oc4ccc5ccccc5c4)cc3)c2)cc1)c1ccccc1,3
5171,O=C(Nc1ccc(Cc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5ccc6ccccc6c5)cc4)cc3)cc2)cc1)c1ccccc1,9
5172,O=C(Nc1ccc(Oc2ccc(Cc3ccc(Cc4ccc(Oc5ccc(NC(=O)c6ccc(Oc7ccc8ccccc8c7)cc6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,8
5173,O=C(Nc1ccc(Oc2ccc(Cc3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc7ccccc7c6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,5
5174,O=C(Nc1ccc(Oc2ccc(Cc3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc7ccccc7c6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,5
5175,O=C(Nc1ccc(Oc2ccc(C(c3ccccc3)c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc7ccccc7c6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,4
5176,O=C(Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc7ccccc7c6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,3
5177,O=C(Oc1ccc2ccccc2c1)c1ccc(Oc2ccccc2)cc1,8
5178,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,9
5179,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,9
5180,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,9
5181,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,7
5182,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,7
5183,c1ccc(-c2ccc(-c3ccccc3)s2)cc1,7
5184,c1ccc(-c2ccc(-c3cccs3)s2)cc1,7
5185,c1ccc(-c2ccc(-c3cccs3)s2)cc1,7
5186,c1ccc(-c2ccc(-c3cccs3)s2)cc1,7
5187,c1csc(-c2ccc(-c3cccs3)s2)c1,9
5188,c1csc(-c2ccc(-c3cccs3)s2)c1,9
5189,c1ccc(-c2ccccc2)cc1,8
5190,c1ccc(-c2ccccc2)cc1,8
5191,c1ccc(-c2ccccc2)cc1,8
5192,c1ccc(-c2ccccc2)cc1,8
5193,c1ccc(-c2ccccc2)cc1,8
5194,c1ccc(-c2ccccc2)cc1,8
5195,c1ccc(-c2cccs2)cc1,5
5196,c1ccc(-c2cccs2)cc1,5
5197,c1ccc(-c2cccs2)cc1,5
5198,c1ccc(-c2cccs2)cc1,5
5199,c1csc(-c2cccs2)c1,3
5200,c1csc(-c2cccs2)c1,3
5201,c1csc(-c2cccs2)c1,3
5202,c1ccc(N=Nc2ccc(-c3ccccc3)cc2)cc1,8
5203,c1ccc(-c2ccccc2)cc1,8
5204,c1ccc(Cc2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)cc1,4
5205,c1ccc(-c2ccc(Oc3ccccn3)cc2)cc1,3
5206,O=c1[nH]c(=O)c2cc3c(=O)n(Oc4ccc(C(=Nc5ccc(N=C(c6ccccc6)c6ccccc6)cc5)c5ccccc5)cc4)c(=O)c3cc12,5
5207,O=C(CCCCC(=O)c1ccccc1)c1ccccc1,3
5208,O=C(CNCCCCCCCCNCC(=O)c1ccccc1)c1ccccc1,7
5209,O=C(CNNCC(=O)c1ccccc1)c1ccccc1,8
5210,O=C(NCCCCCNC(=O)c1ccccc1)c1ccccc1,7
5211,O=C(NCCCCCCCCCCCCNC(=O)c1ccccc1)c1ccccc1,5
5212,O=C(NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(OC(=O)c3ccccc3)cc2)c1)c1ccccc1,6
5213,O=C(Nc1cc(NC(=O)c2ccccc2)cc(-c2nc3ccccc3[nH]2)c1)c1ccccc1,3
5214,O=C(Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ncnc(Sc5ccccc5)n4)cc3)cc2)cc1)c1ccccc1,7
5215,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(Oc4ncnc(Sc5ccccc5)n4)cc3)cc2)cc1)c1ccccc1,2
5216,O=C(Nc1ccccc1)c1ccccc1,2
5217,O=C(OCCCOC(=O)c1ccccc1)c1ccccc1,5
5218,O=C(OCCCOC(=O)c1ccc(OC(=O)c2ccccc2)cc1)c1ccccc1,9
5219,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,2
5220,O=C(c1ccccc1)c1ccccc1,4
5221,O=C(c1ccccc1)c1ccccc1,4
5222,O=C(c1ccccc1)c1ccccc1,4
5223,O=C(c1ccccc1)c1ccccc1,4
5224,O=C(c1ccccc1)c1cccs1,8
5225,O=C(c1ccccc1)c1cccs1,8
5226,O=C(c1ccccc1)c1cccs1,8
5227,O=C(c1ccccc1)c1cccs1,8
5228,O=C(c1ccccc1)c1cccs1,8
5229,O=C(Oc1ccc(C(=O)c2ccccc2)cc1)OC1CCC1,3
5230,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,5
5231,S=C(c1ccccc1)c1ccccc1,4
5232,S=C(c1ccccc1)c1ccccc1,4
5233,S=C(c1ccccc1)c1ccccc1,4
5234,S=C(c1ccccc1)c1cccs1,2
5235,S=C(c1ccccc1)c1cccs1,2
5236,S=C(c1cccs1)c1cccs1,4
5237,c1ccc(C(c2ccccc2)c2ccccc2)cc1,8
5238,c1ccc(Cc2ccccc2)cc1,2
5239,c1ccc(Cc2ccccc2)cc1,2
5240,c1ccc(Cc2ccccc2)cc1,2
5241,O=C(OCCNc1ccccc1)Oc1ccc(Cc2ccccc2)cc1,7
5242,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1,3
5243,c1ccc(Cc2ccc(Oc3cnccn3)cc2)cc1,4
5244,c1ccc(Cc2ccc(Oc3ncncn3)cc2)cc1,8
5245,c1ccc(Cc2ccccc2)cc1,2
5246,c1ccc(Cc2ccccc2)cc1,2
5247,O=C(Oc1ccc(C(c2ccccc2)c2ccccc2)cc1)OC1CCC1,7
5248,C(=Cc1ccccc1)c1ccccc1,9
5249,C(=Cc1ccccc1)c1ccccc1,9
5250,C(=Nc1ccc(N=Cc2ccccc2)cc1)c1ccccc1,9
5251,c1ccc(C(c2ccccc2)c2ccccc2)cc1,8
5252,c1ccc(Cc2ccccc2)cc1,2
5253,c1ccc(Cc2ccccc2)cc1,2
5254,c1ccccc1,1
5255,c1ccccc1,1
5256,c1ccccc1,1
5257,c1ccsc1,6
5258,c1ccsc1,6
5259,c1ccsc1,6
5260,c1ccsc1,6
5261,c1ccc(C(c2ccccc2)C2CCCCC2)cc1,9
5262,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccc(OCCCCCCCCCCOc2ccccc2)cc1,2
5263,O=C(Oc1ccc(Cc2ccccc2)cc1)c1ccccc1,3
5264,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2
5265,c1ccc(C(c2ccccc2)c2ccccc2)cc1,8
5266,c1ccc(C(c2ccccc2)c2ccccc2)cc1,8
5267,c1ccc(C2(c3ccccc3)CCCCC2)cc1,3
5268,c1ccc(C2(c3ccccc3)CCCCCC2)cc1,3
5269,c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1,6
5270,O=C(Oc1ccc(C2(c3ccccc3)CC3CCC2C3)cc1)OC1CCC1,3
5271,O=C(Oc1ccc(C2(c3ccccc3)CCCCC2)cc1)OC1CCC1,4
5272,O=C(Oc1ccc(C2(c3ccccc3)CC3CC2C2CCCC32)cc1)c1ccccc1,7
5273,O=C(Oc1ccc(C2(c3ccccc3)CCCCC2)cc1)c1ccccc1,3
5274,O=C(Oc1ccc(C2(c3ccccc3)CCc3ccccc32)cc1)c1ccccc1,9
5275,O=C(Oc1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1)c1ccccc1,3
5276,O=C(Oc1ccc(C2(c3ccccc3)CCC3CCCCC3C2)cc1)c1ccccc1,5
5277,c1ccccc1,1
5278,C(=Nc1ccc(N=Cc2ccccc2)cc1)c1ccccc1,9
5279,c1ccccc1,1
5280,c1ccccc1,1
5281,c1ccccc1,1
5282,c1ccc(CCCc2ccccc2)cc1,7
5283,O=C(CCc1ccccc1)NCCc1ccccc1,3
5284,O=C(CCc1ccccc1)NCCc1ccccc1,3
5285,O=C(CCc1ccccc1)NCCc1ccccc1,3
5286,O=C(CCc1ccccc1)NCCc1ccccc1,3
5287,O=C(Cc1ccccc1)NCCc1ccccc1,9
5288,O=C(NCCc1ccccc1)c1ccccc1,9
5289,c1ccc(Cc2ccccc2)cc1,2
5290,c1ccc(Cc2ccccc2)cc1,2
5291,c1ccc(Cc2ccccc2)cc1,2
5292,c1ccc(Cc2ccccc2)cc1,2
5293,c1ccc(Cc2ccccc2)cc1,2
5294,O=C(OCC1CCCCC1)Oc1ccc(Cc2ccccc2)cc1,2
5295,O=C(Nc1ccccc1)Oc1ccc(N=CCCCC=Nc2ccccc2)cc1,6
5296,C(=Nc1ccccc1)Nc1ccccc1,8
5297,c1ccc(N=Nc2ccccc2)cc1,7
5298,C=C(Nc1ccccc1)c1ccc(-c2ccc(-c3ccc(C(=C)Nc4ccccc4)cc3)cc2)cc1,8
5299,O=C(CCCCCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,3
5300,c1ccccc1,1
